url,brand,product_name,price,price_per_unit,rating,status,category,time,price_numeric,price_per_unit_numeric,quantity,confidence
https://www.auchan.fr/president-rondele-fromage-aux-noix-de-dordogne/pr-C1200096,PRESIDENT,Rondelé fromage aux noix de Dordogne,"2,29€","18,32€ / kg",5.0,Available,"Produits laitiers, oeufs, fromages",2025-01-09 11:21:09,2.29,18.32,0.125,0.7101694345474243
https://www.auchan.fr/president-rondele-fromage-a-pate-persillee-au-bleu/pr-C1198696,PRESIDENT,Rondelé fromage à pâte persillée au bleu,"2,25€","18,00€ / kg",5.0,Almost there,"Produits laitiers, oeufs, fromages",2025-01-09 11:21:13,2.25,18.0,0.125,0.7324325442314148
https://www.auchan.fr/auchan-gourmet-mozzarella-di-bufala-campana-aop/pr-C1180732,AUCHAN GOURMET,Mozzarella Di bufala Campana AOP,"3,79€","15,16€ / kg",3.8,Available,"Pain, pâtisserie",2025-01-09 11:21:39,3.79,15.16,0.25,0.5848703384399414
https://www.auchan.fr/feta-grecque-tomate-origan/pr-C1700113,Feta grecque tomate origan,3,"3,99€","25,74€ / kg",4.5,Almost there,Nos marques,2025-01-09 11:21:47,3.99,25.74,0.15501165501165504,0.5712060928344727
https://www.auchan.fr/entremont-emmental-rape-francais-fin-et-fondant/pr-C1193503,ENTREMONT,Emmental râpé Français fin et fondant,"2,39€","14,94€ / kg",4.7,Available,"Charcuterie, traiteur",2025-01-09 11:22:06,2.39,14.94,0.1599732262382865,0.7746356725692749
https://www.auchan.fr/mandarines/pr-C1348411,Mandarines,5,"5,99€","3,00€ / kg",3.5,Available,"Pain, pâtisserie",2025-01-09 11:22:41,5.99,3.0,1.9966666666666668,0.552605390548706
https://www.auchan.fr/mandarines-avec-feuilles/pr-C1351953,Mandarines avec feuilles,3,"3,49€","2,33€ / kg",3.6,Available,Nos marques,2025-01-09 11:22:46,3.49,2.33,1.497854077253219,0.5712060928344727
https://www.auchan.fr/oranges-a-jus/pr-C1348934,Oranges à jus,4,"4,29€","2,15€ / kg",3.2,Available,Nos marques,2025-01-09 11:22:52,4.29,2.15,1.9953488372093025,0.537625789642334
https://www.auchan.fr/oranges-sanguines-tarocco/pr-C1480953,Oranges sanguines Tarocco,3,"3,49€","2,33€ / kg",4.6,Almost there,Nos marques,2025-01-09 11:22:54,3.49,2.33,1.497854077253219,0.5712060928344727
https://www.auchan.fr/auchan-bio-oranges-a-deguster/pr-C1348191,AUCHAN BIO,Oranges à déguster,"2,49€","2,49€ / kg",3.7,Available,"Fruits, légumes",2025-01-09 11:22:59,2.49,2.49,1.0,0.7279331684112549
https://www.auchan.fr/oranges-a-jus/pr-C1348122,Oranges à jus,10,"10,99€","3,66€ / kg",3.5,Available,Nos marques,2025-01-09 11:23:03,10.99,3.66,3.0027322404371586,0.5467524528503418
https://www.auchan.fr/pommes-jazz/pr-C1350141,Pommes Jazz,2,"2,49€","0,42€ / pce",4.0,Available,"Pain, pâtisserie",2025-01-09 11:23:17,2.49,0.42,5.92857142857143,0.5300055742263794
https://www.auchan.fr/kiwi-jaune-sungold/pr-C1349294,Kiwi jaune Sungold,0,"0,59€","0,59€ / pce",3.5,Available,Nos marques,2025-01-09 11:23:32,0.59,0.59,1.0,0.368785560131073
https://www.auchan.fr/mangue-affinee-bateau/pr-C1349078,Mangue affinée bateau,1,"1,29€","1,29€ / pce",3.4,Available,"Pain, pâtisserie",2025-01-09 11:23:36,1.29,1.29,1.0,0.5597076416015625
https://www.auchan.fr/kakis/pr-C1349412,Kakis,2,"2,99€","2,99€ / kg",3.1,Available,"Pain, pâtisserie",2025-01-09 11:23:50,2.99,2.99,1.0,0.5300055742263794
https://www.auchan.fr/ananas-queen-victoria/pr-C1349717,Ananas Queen Victoria,4,"4,99€","4,99€ / pce",1.8,Available,Nos marques,2025-01-09 11:23:59,4.99,4.99,1.0,0.537625789642334
https://www.auchan.fr/pasteque-verte/pr-C1348060,Pastéque verte,3,"3,99€","3,99€ / pce",2.0,Available,Nos marques,2025-01-09 11:24:06,3.99,3.99,1.0,0.5712060928344727
https://www.auchan.fr/auchan-cultivons-le-bon-tomates-cerises-rondes-en-grappes/pr-C1618673,AUCHAN,CULTIVONS LE BON Tomates cerises rondes en grappes,"3,99€","13,30€ / kg",4.5,Available,"Fruits, légumes",2025-01-09 11:24:14,3.99,13.3,0.3,0.7694389820098877
https://www.auchan.fr/endives/pr-C1349372,Endives,1,"1,89€","1,89€ / kg",4.4,Available,"Pain, pâtisserie",2025-01-09 11:24:21,1.89,1.89,1.0,0.5597076416015625
https://www.auchan.fr/champignons-pleurotes/pr-C1349882,Champignons Pleurotes,3,"3,99€","19,95€ / kg",4.7,Available,Nos marques,2025-01-09 11:24:26,3.99,19.95,0.2,0.5712060928344727
https://www.auchan.fr/champignons-girolles/pr-C1363912,Champignons girolles,9,"9,99€","49,95€ / kg",2.8,Available,"Pain, pâtisserie",2025-01-09 11:24:31,9.99,49.95,0.19999999999999998,0.4870239496231079
https://www.auchan.fr/boite-surprise-halloween/pr-C1349665,Boîte surprise Halloween,5,"5,99€","5,99€ / kg",2.5,Almost there,"Pain, pâtisserie",2025-01-09 11:24:34,5.99,5.99,1.0,0.552605390548706
https://www.auchan.fr/patates-douces-bio/pr-C1351074,Patates douces bio,2,"2,79€","5,58€ / kg",3.4,Available,"Pain, pâtisserie",2025-01-09 11:24:39,2.79,5.58,0.5,0.5300055742263794
https://www.auchan.fr/auchan-feuille-de-chene/pr-C1200614,AUCHAN,Feuille de chêne,"1,83€","9,15€ / kg",3.9,Almost there,Produits de nos régions,2025-01-09 11:24:44,1.83,9.15,0.2,0.8203250169754028
https://www.auchan.fr/ferme-d-anchin-soupe-aux-5-legumes/pr-C1197653,FERME D'ANCHIN,Soupe aux 5 légumes,"5,75€","5,84€ / l",3.4,Available,Surgelés,2025-01-09 11:25:09,5.75,5.84,0.9845890410958904,0.7765724658966064
https://www.auchan.fr/ferme-d-anchin-supreme-d-asperge/pr-C1197650,FERME D'ANCHIN,Suprême d'asperge,"6,45€","6,55€ / l",4.0,Available,Tout pour bébé,2025-01-09 11:25:14,6.45,6.55,0.984732824427481,0.7351064085960388
https://www.auchan.fr/ferme-d-anchin-supreme-de-tomate/pr-C1197648,FERME D'ANCHIN,Suprême de tomate,"6,38€","6,48€ / l",4.9,Almost there,"Fruits, légumes",2025-01-09 11:25:19,6.38,6.48,0.9845679012345678,0.7455600500106812
https://www.auchan.fr/croc-frais-olives-denoyautees-a-la-mediterraneenne/pr-C1195182,CROC'FRAIS,Olives dénoyautées à la méditerranéenne,"5,44€","10,88€ / kg",4.6,Almost there,Epicerie salée,2025-01-09 11:25:40,5.44,10.88,0.5,0.6585239171981812
https://www.auchan.fr/les-crudettes-ciboulette/pr-C1567454,LES CRUDETTES,Ciboulette,"1,99€","180,91€ / kg",3.4,Available,"Pain, pâtisserie",2025-01-09 11:26:03,1.99,180.91,0.01099994472389586,0.6976708173751831
https://www.auchan.fr/ciboulette-bio/pr-C1348941,Ciboulette bio,1,"1,69€","1,69€ / pce",1.9,Available,"Pain, pâtisserie",2025-01-09 11:26:08,1.69,1.69,1.0,0.5597076416015625
https://www.auchan.fr/basilic-bio/pr-C1350184,Basilic bio,1,"1,69€","1,69€ / pce",2.8,Available,"Pain, pâtisserie",2025-01-09 11:26:17,1.69,1.69,1.0,0.5597076416015625
https://www.auchan.fr/auchan-bio-pur-jus-d-orange-avec-pulpe/pr-C1543148,AUCHAN BIO,Pur jus d'orange avec pulpe,"3,68€","4,09€ / l",4.8,Available,"Eaux, jus, soda, thés glacés",2025-01-09 11:26:31,3.68,4.09,0.8997555012224939,0.8226576447486877
https://www.auchan.fr/innocent-pur-jus-pomme-orange-mangue-ananas-et-fruit-de-la-passion/pr-C1195807,INNOCENT,Pur jus pomme,"2,75€","3,06€ / l",4.6,Available,"Fruits, légumes",2025-01-09 11:26:36,2.75,3.06,0.8986928104575164,0.7043960094451904
https://www.auchan.fr/innocent-pur-jus-multifruits-tutti-frutti/pr-C1180415,INNOCENT,Pur jus multifruits tutti frutti,"3,29€","3,66€ / l",4.9,Available,Surgelés,2025-01-09 11:26:41,3.29,3.66,0.8989071038251366,0.8011126518249512
https://www.auchan.fr/innocent-pur-jus-de-pomme-peche-et-poire/pr-C1195808,INNOCENT,Pur jus de pomme pêche et poire,"3,29€","3,66€ / l",4.9,Available,Surgelés,2025-01-09 11:26:45,3.29,3.66,0.8989071038251366,0.7858626842498779
https://www.auchan.fr/innocent-pur-jus-de-pomme-et-framboise/pr-C1196275,INNOCENT,Pur jus de pomme et framboise,"3,72€","4,13€ / l",4.4,Available,"Eaux, jus, soda, thés glacés",2025-01-09 11:26:50,3.72,4.13,0.900726392251816,0.8215981721878052
https://www.auchan.fr/innocent-pur-jus-d-orange-et-carotte/pr-C1194399,INNOCENT,Pur jus d'orange et carotte,"3,72€","4,13€ / l",4.6,Available,Surgelés,2025-01-09 11:26:54,3.72,4.13,0.900726392251816,0.7522897720336914
https://www.auchan.fr/innocent-jus-de-pomme-et-mangue/pr-C1195685,INNOCENT,Jus de pomme et mangue,"2,75€","3,06€ / l",5.0,Available,"Eaux, jus, soda, thés glacés",2025-01-09 11:26:59,2.75,3.06,0.8986928104575164,0.8227928876876831
https://www.auchan.fr/innocent-pur-jus-de-myrtille-cassis-pomme-et-cranberry/pr-C1181341,INNOCENT,Pur jus de myrtille cassis pomme et cranberry,"2,75€","3,06€ / l",4.8,Available,"Eaux, jus, soda, thés glacés",2025-01-09 11:27:03,2.75,3.06,0.8986928104575164,0.751807451248169
https://www.auchan.fr/innocent-jus-presse-d-ananas-fraise-et-pomme/pr-C1788025,INNOCENT,Jus pressé d'ananas fraise et pomme,"2,75€","3,06€ / l",5.0,Available,"Eaux, jus, soda, thés glacés",2025-01-09 11:27:08,2.75,3.06,0.8986928104575164,0.8414283990859985
https://www.auchan.fr/caresse-antillaise-nectar-de-goyave/pr-C1198433,CARESSE ANTILLAISE,Nectar de goyave,"4,19€","4,19€ / l",5.0,Available,Epicerie sucrée,2025-01-09 11:27:20,4.19,4.19,1.0,0.6512806415557861
https://www.auchan.fr/alvalle-gazpacho-original/pr-C1182201,ALVALLE,Gazpacho original,"5,08€","4,62€ / l",5.0,Almost there,Nos marques,2025-01-09 11:27:55,5.08,4.62,1.0995670995670996,0.47471973299980164
https://www.auchan.fr/fleurs-bouquet-de-mimosa/pr-C1221529,FLEURS,Bouquet de mimosa,"3,70€","3,70€ / pce",3.5,Available,Tout pour bébé,2025-01-09 11:28:00,3.7,3.7,1.0,0.579024612903595
https://www.auchan.fr/fleurs-poinsettia-4-fleurs-rouges/pr-C1755813,FLEURS,Poinsettia 4 fleurs rouges,"4,79€","4,79€ / pce",3.8,Almost there,"Vins, bières, alcools",2025-01-09 11:28:05,4.79,4.79,1.0,0.6281397342681885
https://www.auchan.fr/fleurs-coupe-de-5-jacinthes-blanches/pr-C1221699,FLEURS,Coupe de 5 jacinthes blanches,"3,99€","3,99€ / pce",4.4,Available,"Fruits, légumes",2025-01-09 11:28:14,3.99,3.99,1.0,0.6660747528076172
https://www.auchan.fr/fleurs-pomponettes-multicolores/pr-C1221833,FLEURS,Pomponettes multicolores,"6,79€","6,79€ / pce",4.2,Almost there,Tout pour bébé,2025-01-09 11:28:23,6.79,6.79,1.0,0.5032074451446533
https://www.auchan.fr/fleurs-bouquet-de-19-tulipes-arlequin/pr-C1617515,FLEURS,Bouquet de 19 tulipes arlequin,"7,49€","7,49€ / pce",5.0,Almost there,Tout pour bébé,2025-01-09 11:28:32,7.49,7.49,1.0,0.5332357883453369
https://www.auchan.fr/fleurs-bouquet-de-7-roses-rouges/pr-C1318255,FLEURS,Bouquet de 7 roses rouges,"7,99€","7,99€ / pce",2.3,Almost there,"Vins, bières, alcools",2025-01-09 11:28:37,7.99,7.99,1.0,0.6499538421630859
https://www.auchan.fr/fleurs-5-poinsettias-rouges/pr-C1214204,FLEURS,5 Poinsettias rouges,"4,99€","4,99€ / pce",2.8,Almost there,"Vins, bières, alcools",2025-01-09 11:28:42,4.99,4.99,1.0,0.6799876689910889
https://www.auchan.fr/bioflore-fertilisant-bio-a-l-ancienne-20kg/pr-C1396330,BIOFLORE,Fertilisant bio à l'ancienne 20KG,"6,99€","6,99€ / pce",4.0,Available,Bio et nutrition,2025-01-09 11:28:52,6.99,6.99,1.0,0.6185710430145264
https://www.auchan.fr/auchan-steaks-haches-pur-boeuf-20-mg/pr-C1769704,AUCHAN,Steaks hachés pur bœuf 20%MG,"22,83€","19,03€ / kg",3.5,Almost there,"Boucherie, volaille, poissonnerie",2025-01-09 11:30:06,22.83,19.03,1.1996847083552284,0.6973061561584473
https://www.auchan.fr/auchan-mmm-steak-hache-charolais-12-mg/pr-C1180971,AUCHAN MMM!,Steak hâché charolais 12%mg,"6,99€","13,98€ / kg",4.9,Available,"Boucherie, volaille, poissonnerie",2025-01-09 11:30:11,6.99,13.98,0.5,0.6550899744033813
https://www.auchan.fr/charal-steaks-haches-pur-boeuf-12-mg-bio/pr-C1196005,CHARAL,Steaks Hachés Pur Bœuf 12%mg bio,"4,50€","22,50€ / kg",5.0,Almost there,"Boucherie, volaille, poissonnerie",2025-01-09 11:30:15,4.5,22.5,0.2,0.6790012121200562
https://www.auchan.fr/bigard-boulettes-de-boeuf/pr-C1181566,BIGARD,Boulettes de boeuf,"10,49€","14,99€ / kg",3.8,Almost there,"Charcuterie, traiteur",2025-01-09 11:30:43,10.49,14.99,0.6997998665777185,0.751399576663971
https://www.auchan.fr/auchan-veritables-merguez/pr-C1778887,AUCHAN,Véritables Merguez,"7,99€","12,11€ / kg",3.4,Almost there,Nos marques,2025-01-09 11:31:24,7.99,12.11,0.6597853014037985,0.7937765717506409
https://www.auchan.fr/prix-bas-cervelas-a-l-alsacienne/pr-C1704836,PRIX BAS,Cervelas à l'Alsacienne,"4,99€","8,91€ / kg",3.9,Almost there,Epicerie salée,2025-01-09 11:31:30,4.99,8.91,0.5600448933782267,0.580475926399231
https://www.auchan.fr/socopa-paves-de-rumsteaks-a-l-echalote/pr-C1198191,SOCOPA,Pavés de rumsteaks à l'échalote,"6,10€","25,42€ / kg",3.9,Almost there,"Boucherie, volaille, poissonnerie",2025-01-09 11:31:35,6.1,25.42,0.2399685287175452,0.6923918128013611
https://www.auchan.fr/socopa-paves-de-rumsteck-legerement-sales-et-poivres/pr-C1181086,SOCOPA,Pavés de rumsteck légèrement salés et poivrés,"6,10€","25,42€ / kg",4.4,Almost there,Produits de nos régions,2025-01-09 11:31:40,6.1,25.42,0.2399685287175452,0.7173405885696411
https://www.auchan.fr/cote-de-porc-premiere-avec-os/pr-C1350663,Côte de porc première avec os,3,"3,79€","12,63€ / kg",4.2,Available,Nos marques,2025-01-09 11:32:23,3.79,12.63,0.3000791765637371,0.5712060928344727
https://www.auchan.fr/cote-de-porc-premiere-avec-os-label-rouge/pr-C1349060,Côte de porc première avec os label rouge,3,"3,35€","9,31€ / kg",4.2,Available,Nos marques,2025-01-09 11:32:26,3.35,9.31,0.35982814178302897,0.5712060928344727
https://www.auchan.fr/escalope-de-porc-jambon/pr-C1350427,Escalope de porc jambon,2,"2,99€","14,95€ / kg",4.3,Available,"Pain, pâtisserie",2025-01-09 11:32:32,2.99,14.95,0.2,0.5300055742263794
https://www.auchan.fr/emince-de-porc/pr-C1350708,Emincé de porc,4,"4,89€","12,23€ / kg",4.4,Available,Nos marques,2025-01-09 11:32:37,4.89,12.23,0.3998364677023712,0.537625789642334
https://www.auchan.fr/faux-filets-de-boeuf/pr-C1351927,Faux filets*** de bœuf,4,"4,06€","15,62€ / kg",3.8,Available,Nos marques,2025-01-09 11:33:01,4.06,15.62,0.25992317541613313,0.537625789642334
https://www.auchan.fr/piece-a-brochette/pr-C1351942,Pièce à Brochette,7,"7,65€","15,30€ / kg",4.5,Available,"Pain, pâtisserie",2025-01-09 11:33:11,7.65,15.3,0.5,0.49035611748695374
https://www.auchan.fr/bigard-carpaccio-parmesan/pr-C1196881,BIGARD,Carpaccio parmesan,"5,15€","27,11€ / kg",4.8,Almost there,Surgelés,2025-01-09 11:33:17,5.15,27.11,0.1899668019181114,0.636408805847168
https://www.auchan.fr/socopa-paves-de-boeuf-rumstecks-aux-3-poivres/pr-C1198190,SOCOPA,Pavés de boeuf rumstecks aux 3 poivres,"6,10€","25,42€ / kg",4.5,Almost there,Surgelés,2025-01-09 11:33:31,6.1,25.42,0.2399685287175452,0.690117597579956
https://www.auchan.fr/charal-boulette-de-boeuf-a-la-napolitaine/pr-C1194811,CHARAL,Boulette de boeuf à la Napolitaine,"5,03€","16,77€ / kg",4.6,Available,"Charcuterie, traiteur",2025-01-09 11:33:37,5.03,16.77,0.29994036970781157,0.697643518447876
https://www.auchan.fr/les-bons-morceaux-saute-de-veau-blanquette/pr-C1348886,LES BONS MORCEAUX,Sauté *** de veau blanquette,"9,49€","18,98€ / kg",3.6,Available,"Charcuterie, traiteur",2025-01-09 11:34:00,9.49,18.98,0.5,0.732293963432312
https://www.auchan.fr/tranche-de-gigot-d-agneau-sans-os/pr-C1349145,Tranche de gigot *** d'agneau sans os,3,"3,30€","17,84€ / kg",3.5,Available,Nos marques,2025-01-09 11:34:10,3.3,17.84,0.1849775784753363,0.5712060928344727
https://www.auchan.fr/veau-d-aveyron-et-du-segala-cultivons-le-bon-escalopes-label-rouge-igp/pr-C1351949,VEAU D 'AVEYRON ET DU SEGALA,CULTIVONS LE BON Escalopes *** label rouge IGP,"4,92€","18,92€ / kg",3.8,Available,"Charcuterie, traiteur",2025-01-09 11:34:13,4.92,18.92,0.2600422832980972,0.6985859274864197
https://www.auchan.fr/le-gaulois-filets-de-poulet/pr-C1158276,LE GAULOIS,Filets de poulet,"9,65€","13,40€ / kg",4.3,Available,"Boucherie, volaille, poissonnerie",2025-01-09 11:34:45,9.65,13.4,0.7201492537313433,0.9045884609222412
https://www.auchan.fr/le-gaulois-filet-de-poulet/pr-C1158275,LE GAULOIS,Filet de poulet,"9,65€","13,40€ / kg",3.8,Almost there,"Boucherie, volaille, poissonnerie",2025-01-09 11:34:48,9.65,13.4,0.7201492537313433,0.9085087776184082
https://www.auchan.fr/les-accessibles-le-gaulois-aiguillettes-de-poulet-blanc/pr-C1194971,LES ACCESSIBLES LE GAULOIS,Aiguillettes de poulet blanc,"10,49€","10,49€ / kg",4.2,Almost there,"Boucherie, volaille, poissonnerie",2025-01-09 11:34:58,10.49,10.49,1.0,0.8680787086486816
https://www.auchan.fr/rotisserie-poulet-roti-entier-nourri-sans-ogm-et-eleve-sans-antibiotique-sans-sauce/pr-C1352382,ROTISSERIE,Poulet rôti entier nourri sans OGM et élevé sans antibiotique sans sauce,"9,49€","12,17€ / kg",4.0,Available,"Boucherie, volaille, poissonnerie",2025-01-09 11:36:00,9.49,12.17,0.7797863599013969,0.7328712940216064
https://www.auchan.fr/le-gaulois-foies-de-volaille-confits/pr-C1200980,LE GAULOIS,Foies de volaille confits,"6,79€","11,32€ / kg",4.0,Almost there,"Boucherie, volaille, poissonnerie",2025-01-09 11:36:41,6.79,11.32,0.5998233215547704,0.8995508551597595
https://www.auchan.fr/pecheries-basques-brandade-a-la-morue-parmentiere/pr-C1199426,PECHERIES BASQUES,Brandade à la morue parmentière,"7,99€","8,88€ / kg",4.5,Available,Tout pour bébé,2025-01-09 11:36:52,7.99,8.88,0.8997747747747747,0.772642970085144
https://www.auchan.fr/auchan-panes-de-colin-d-alaska-msc/pr-C1200304,AUCHAN,Panés de colin d'Alaska MSC,"9,99€","9,99€ / kg",4.2,Almost there,"Pain, pâtisserie",2025-01-09 11:37:00,9.99,9.99,1.0,0.6902085542678833
https://www.auchan.fr/auchan-saumon-fume-de-norvege/pr-C1739358,AUCHAN,Saumon fumé de Norvège,"4,79€","36,85€ / kg",4.4,Available,"Boucherie, volaille, poissonnerie",2025-01-09 11:37:15,4.79,36.85,0.1299864314789688,0.6375151872634888
https://www.auchan.fr/pouce-saumon-fume-de-l-atlantique/pr-C1197972,POUCE,Saumon fumé de l'Atlantique,"4,85€","24,25€ / kg",3.8,Available,"Boucherie, volaille, poissonnerie",2025-01-09 11:37:20,4.85,24.25,0.19999999999999998,0.778179407119751
https://www.auchan.fr/auchan-collection-saumon-fume-d-ecosse-au-bois-de-hetre/pr-C1182527,AUCHAN COLLECTION,Saumon fumé d'Ecosse au bois de hêtre,"8,79€","54,94€ / kg",4.6,Almost there,Produits de nos régions,2025-01-09 11:37:25,8.79,54.94,0.15999271933017836,0.7281577587127686
https://www.auchan.fr/auchan-saumon-fume-d-ecosse/pr-C1738700,AUCHAN,Saumon fumé d'Écosse,"5,08€","39,08€ / kg",3.6,Available,Produits de nos régions,2025-01-09 11:37:29,5.08,39.08,0.1299897645854657,0.641006350517273
https://www.auchan.fr/labeyrie-saumon-fume-de-norvege/pr-C1629134,LABEYRIE,Saumon fumé de Norvège,"8,99€","69,15€ / kg",4.5,Available,"Boucherie, volaille, poissonnerie",2025-01-09 11:37:34,8.99,69.15,0.13000723065798986,0.6375151872634888
https://www.auchan.fr/auchan-collection-saumon-fume-de-norvege-au-bois-de-hetre/pr-C1182604,AUCHAN COLLECTION,Saumon fumé de Norvège au bois de hêtre,"7,75€","48,44€ / kg",4.4,Available,Produits de nos régions,2025-01-09 11:37:52,7.75,48.44,0.15999174236168456,0.6161738634109497
https://www.auchan.fr/auchan-collection-saumon-fume-d-ecosse-au-bois-de-hetre/pr-C1312643,AUCHAN COLLECTION,Saumon fumé d'Ecosse au bois de hêtre,"12,37€","51,54€ / kg",4.9,Available,Produits de nos régions,2025-01-09 11:37:56,12.37,51.54,0.24000776096235932,0.7281577587127686
https://www.auchan.fr/labeyrie-saumon-fume-ecosse/pr-C1629135,LABEYRIE,Saumon fumé Écosse,"9,95€","9,95€ / pce",4.5,Available,Produits de nos régions,2025-01-09 11:38:20,9.95,9.95,1.0,0.586020827293396
https://www.auchan.fr/auchan-collection-eminces-de-saumon-fume-aux-5-baies/pr-C1198551,AUCHAN COLLECTION,Émincés de saumon fumé aux 5 baies,"4,99€","49,90€ / kg",3.8,Almost there,"Pain, pâtisserie",2025-01-09 11:38:27,4.99,49.9,0.1,0.7405381202697754
https://www.auchan.fr/labeyrie-saumon-fume-le-norvege/pr-C1182653,LABEYRIE,Saumon fumé Le Norvège,"13,05€","60,70€ / kg",4.2,Almost there,"Pain, pâtisserie",2025-01-09 11:38:33,13.05,60.7,0.21499176276771004,0.5757657885551453
https://www.auchan.fr/labeyrie-saumon-fume-sauvage-du-pacifique-msc/pr-C1547789,LABEYRIE,Saumon fumé sauvage du pacifique MSC,"9,59€","87,18€ / kg",1.0,Available,"Boucherie, volaille, poissonnerie",2025-01-09 11:39:01,9.59,87.18,0.11000229410415231,0.6627770066261292
https://www.auchan.fr/labeyrie-saumon-fume-bio-equilibre/pr-C1416086,LABEYRIE,Saumon fumé bio équilibré,"10,49€","95,36€ / kg",5.0,Available,Bio et nutrition,2025-01-09 11:39:15,10.49,95.36,0.11000419463087249,0.5833731889724731
https://www.auchan.fr/labeyrie-saumon-fume-bio-equilibre/pr-C1182154,LABEYRIE,Saumon fumé bio équilibré,"6,29€","96,77€ / kg",5.0,Available,Bio et nutrition,2025-01-09 11:39:44,6.29,96.77,0.06499948331094348,0.5833731889724731
https://www.auchan.fr/labeyrie-saumon-fumee-de-norvege-reduit-en-sel/pr-C1183176,LABEYRIE,Saumon fumée de Norvège réduit en sel,"16,19€","62,27€ / kg",4.4,Almost there,"Boucherie, volaille, poissonnerie",2025-01-09 11:40:15,16.19,62.27,0.25999678818050426,0.6846686601638794
https://www.auchan.fr/labeyrie-saumon-fume-bio/pr-C1193387,LABEYRIE,Saumon fumé bio,"16,91€","93,94€ / kg",5.0,Almost there,"Boucherie, volaille, poissonnerie",2025-01-09 11:40:25,16.91,93.94,0.18000851607408985,0.6447399854660034
https://www.auchan.fr/auchan-truite-fumee/pr-C1193083,AUCHAN,Truite fumée,"5,29€","35,27€ / kg",4.3,Available,Produits de nos régions,2025-01-09 11:41:14,5.29,35.27,0.1499858236461582,0.6773722171783447
https://www.auchan.fr/auchan-truite-fumee/pr-C1200315,AUCHAN,Truite fumée,"4,08€","40,80€ / kg",4.3,Available,Produits de nos régions,2025-01-09 11:41:19,4.08,40.8,0.1,0.6773722171783447
https://www.auchan.fr/pouce-truite-fumee/pr-C1782633,POUCE,Truite fumée,"2,49€","24,90€ / kg",4.2,Almost there,Produits de nos régions,2025-01-09 11:41:25,2.49,24.9,0.10000000000000002,0.6773722171783447
https://www.auchan.fr/auchan-les-mini-tranches-de-truite-fumee/pr-C1193079,AUCHAN,Les mini tranches de Truite fumée,"2,61€","26,10€ / kg",2.4,Almost there,Tout pour bébé,2025-01-09 11:41:32,2.61,26.1,0.09999999999999999,0.735008716583252
https://www.auchan.fr/auchan-bio-truite-fumee/pr-C1197989,AUCHAN BIO,Truite fumée,"6,69€","55,75€ / kg",4.8,Almost there,Produits de nos régions,2025-01-09 11:41:38,6.69,55.75,0.12000000000000001,0.6773722171783447
https://www.auchan.fr/auchan-tartinables-tarama-aux-oeufs-de-cabillaud/pr-C1182932,AUCHAN,Tartinables Tarama aux œufs de cabillaud,"1,09€","10,90€ / kg",4.3,Available,"Charcuterie, traiteur",2025-01-09 11:42:05,1.09,10.9,0.1,0.6570560932159424
https://www.auchan.fr/auchan-rillettes-de-thon-au-fromage-frais-et-ciboulette/pr-C1165486,AUCHAN,Rillettes de thon au fromage frais et ciboulette,"2,11€","14,07€ / kg",4.3,Available,Surgelés,2025-01-09 11:42:10,2.11,14.07,0.1499644633972992,0.7576003074645996
https://www.auchan.fr/auchan-rillettes-de-saumon/pr-C1165487,AUCHAN,Rillettes de saumon,"2,31€","15,40€ / kg",4.2,Available,"Pain, pâtisserie",2025-01-09 11:42:15,2.31,15.4,0.15,0.8128722906112671
https://www.auchan.fr/auchan-tarama-aux-oeufs-de-cabillaud/pr-C1165491,AUCHAN,Tarama aux œufs de cabillaud,"1,89€","9,45€ / kg",3.7,Available,"Charcuterie, traiteur",2025-01-09 11:42:20,1.89,9.45,0.2,0.6427035927772522
https://www.auchan.fr/auchan-rillettes-de-thon/pr-C1165485,AUCHAN,Rillettes de thon,"2,09€","13,93€ / kg",3.7,Almost there,"Boucherie, volaille, poissonnerie",2025-01-09 11:42:25,2.09,13.93,0.1500358937544867,0.7538418769836426
https://www.auchan.fr/auchan-oeufs-de-lompe-noirs/pr-C1195608,AUCHAN,Oeufs de lompe noirs,"2,77€","27,70€ / kg",4.3,Almost there,Produits de nos régions,2025-01-09 11:42:30,2.77,27.7,0.1,0.6237848401069641
https://www.auchan.fr/auchan-oeufs-de-lompe-rouges/pr-C1195607,AUCHAN,Oeufs de lompe rouges,"2,77€","27,70€ / kg",3.8,Almost there,Produits de nos régions,2025-01-09 11:42:34,2.77,27.7,0.1,0.6380271911621094
https://www.auchan.fr/l-atelier-blini-fromage-frais-au-thon-sauvage/pr-C1631856,L'ATELIER BLINI,Fromage frais au thon sauvage,"3,19€","22,79€ / kg",1.3,Available,"Boucherie, volaille, poissonnerie",2025-01-09 11:42:45,3.19,22.79,0.13997367266344887,0.7869360446929932
https://www.auchan.fr/auchan-collection-tarama-premium/pr-C1182872,AUCHAN COLLECTION,Tarama premium,"2,82€","15,67€ / kg",4.2,Almost there,Nos marques,2025-01-09 11:43:00,2.82,15.67,0.1799617102744097,0.4956282079219818
https://www.auchan.fr/l-atelier-blini-tarama-extra/pr-C1158696,L'ATELIER BLINI,Tarama extra,"4,19€","23,94€ / kg",4.5,Available,Nos marques,2025-01-09 11:43:04,4.19,23.94,0.17502088554720135,0.469740092754364
